name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Amazing,Get A Grip (Reissue - Remaster),6BZNF93Ac0zqWD1n9TgFOq,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,2YswrtCvqzD5k8AWT7irnS,9,356160,0.0365,0.291,1,0.41,0,0.306,-5.456,0.0575,5.03e-05,0.747,139.673
Another Day,Images and Words,2QgGoL5VSQhPHudTObS7zK,Dream Theater,2aaLAng2L2aWD2FClzwiep,69kZsoRrSf7GBTSdJ4BjqA,57,263120,0.0302,0.343,1,0.0936,11,0.454,-10.41,0.00223,1.16e-05,0.614,140.56
Elimination,The Years Of Decay,5cIvu6047CsrlgRcdwd2HQ,Overkill,0NmYchKQ8JIR9QHYJA0FRe,6lWFQo5NuR3y8Q6CHIRatA,52,275386,0.0967,0.578,0,0.151,6,0.302,-11.395,0.000849,4.19e-06,0.805,112.766
Can't Stop Lovin' You,Balance,7nbwELkBki6HJrDZoEfXa3,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,6z3JD6IqVvu6TUBtCfQPbe,53,247466,0.0338,0.564,1,0.159,9,0.609,-3.324,0.0734,3.1e-06,0.912,118.035
Bleed,ObZen,2x2VoPa1pG2jSElA73a9Xa,Meshuggah,3ggwAqZD3lyT2sbovlmfQY,4E6wpXABj8XosZEPXZz2OK,58,442733,0.0895,0.18,0,0.284,3,0.242,-5.64,8.12e-06,0.88,0.998,114.831
Dream On,Aerosmith,19lEZSnCCbVEkKchoPQWDZ,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,5MxNLUsfh7uzROypsoO5qe,79,266960,0.029,0.224,1,0.332,1,0.307,-10.057,0.388,9.08e-05,0.433,160.9
Black No. 1 (Little Miss Scare -All),Bloody Kisses [Top Shelf Edition],22PP61GmfGKAhIQo2ZSRxG,Type O Negative,0blJzvevdXrp21YeI2vbco,710B9xFjNOisQtKtppZE9p,56,675653,0.0611,0.416,1,0.106,4,0.348,-8.885,0.0397,0.00228,0.7,93.614
Always,Cross Road,6ltCtxmCcZrkuqpmUwmCq4,Bon Jovi,58lV9VcRSjABbAbfWS6skp,4JAJV4D2902ZQL4A63Q2fe,15,353026,0.0295,0.367,1,0.215,4,0.428,-5.433,0.151,1.84e-06,0.662,71.515
Knockin' On Heaven's Door,Use Your Illusion II,00eiw4KOJZ7eC3NBEpmH4C,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,4JiEyzf0Md7KEFFGWDDdCr,78,336000,0.0415,0.378,1,0.106,6,0.496,-7.193,0.0211,0.00444,0.739,132.41
Love?,Alien,6SS8I9qRTwh0tMdAYoTbat,Strapping Young Lad,457qPvtiBTIl6LR4dZiKZy,4MVJvkKhoeLPH3BcssmVpC,53,293346,0.169,0.232,0,0.502,6,0.412,-7.557,1.84e-06,0.146,0.964,142.536
November Rain,Use Your Illusion,2Fg8uG5IJGRiJqTeN4PSwa,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,4qsQXzrse9XSsdeOSLl3XL,7,537360,0.0315,0.249,1,0.133,6,0.281,-9.452,0.0181,0.322,0.634,78.131
Is This Love - 2007 Remastered Version,1987 (2007 Remaster),5YAaEVUeMvXjI9J0ExHPmw,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,5JSMty4xsozv560lo6UxhM,17,275760,0.0488,0.512,1,0.808,0,0.288,-4.618,0.107,0.0,0.866,180.635
A Tout Le Monde - Remastered 2004,Youthanasia,5UvUjC3G4UKSrwOeBA0qob,Megadeth,1Yox196W7bzVNZI7RBaPnf,6olS0TmHmsGr0hXtcBsiVM,65,262133,0.0401,0.255,0,0.16,5,0.272,-4.86,0.000393,4.03e-05,0.747,202.777
Bed Of Roses,Keep The Faith (Remastered),7LE04w5XSg8wIpIubDkqZr,Bon Jovi,58lV9VcRSjABbAbfWS6skp,5Ac8sOEk91RTzD06ViNzqf,16,394400,0.0292,0.175,1,0.215,5,0.31,-5.603,0.101,0.0,0.601,164.591
Panic Attack,Octavarium,4v6kYkn7mYjlWS9vONmmCP,Dream Theater,2aaLAng2L2aWD2FClzwiep,5axwj3ekvw85989jjO8Ov8,59,436440,0.123,0.21,1,0.181,1,0.493,-4.578,1.35e-05,0.00216,0.978,125.96
Patience,G N' R Lies,1RCAG3LrDwYsNU5ZiUJlWi,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,7D5n2kpYH2WSqIyEO9MeXf,68,354400,0.0313,0.372,1,0.124,6,0.457,-14.465,0.711,0.000261,0.266,120.459
Love Hurts - Single Edit,Hair of the Dog,5naYBHiMro7E0MVPmhhYHP,Nazareth,6fvN9GmMCVKb5LY0WsnjFP,5g1rzUEyVFNr2i4ifEjlVN,68,232120,0.0246,0.125,1,0.114,7,0.442,-6.598,0.00693,0.00491,0.491,79.954
Silent Lucidity - Remastered/2003,Empire - 20th Anniversary Edition,6jmesEKzKTLAa3oI96jWow,Queensrÿche,2OgUPVlWYgGBGMefZgGvCO,6OSyCAmXT4Gkd3OQ2aPOaF,62,347760,0.0274,0.0981,1,0.12,7,0.462,-5.659,0.0534,0.00025,0.628,140.049
In a Darkened Room,Slave To The Grind,0AiXcZbksZoX2pSe2384Z3,Skid Row,4opTS86dN9uO313J9CE8xg,4WwWjFCyvUY2fcx8OULByB,60,235066,0.031,0.358,0,0.192,4,0.338,-8.963,0.00275,1.15e-06,0.668,62.872
The Sound Of Truth,An Ocean Between Us,2hghqPOGmfBdEfWeMsQWdN,As I Lay Dying,2vd2HnNh4pdYa9gDVHFjEu,7lYrz70DntWR7o8Sqfz0Ok,60,260786,0.12,0.277,0,0.129,2,0.368,-4.084,2.02e-05,0.00549,0.981,165.018
When the Children Cry,Pride,571UdIx8tcDmBPgLSW8KG2,White Lion,3nLYJvqbEzs5kg2TlprxIG,4ZCLM74MYhUy80TPiaAuee,62,258546,0.0293,0.375,0,0.0744,4,0.493,-13.638,0.665,0.0,0.236,130.341
I'll Be There For You,New Jersey,7CNtnpBoG1lsUBWwpnJjwv,Bon Jovi,58lV9VcRSjABbAbfWS6skp,67YIAxlMlfSNmbnt83zGKh,58,346586,0.0341,0.227,1,0.103,2,0.363,-5.391,0.053,0.0,0.743,146.066
Hysteria - Remastered 2017,Hysteria (Super Deluxe),31oeDyCOLhgeZyktfxo0pE,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,6EzSduIPnAmO3o41HY5V9d,56,354636,0.0274,0.659,1,0.203,7,0.659,-5.508,0.0318,0.0144,0.846,107.01
Send Me An Angel,Crazy World,4mGV3pZqcrUk0OSC8HBT96,Scorpions,27T030eWyCQRmDyuvr1kxY,4rBgm0zIGwwAhuUibPehy2,16,273200,0.0301,0.155,1,0.229,1,0.231,-11.601,0.448,0.00141,0.43,104.668
Mama Said,Load,2y3CggQI4N4EpMCGNHR56S,Metallica,2ye2Wgw4gimLv2eAKyk1NB,6bmXQfPxt5K3aQ6exRM33V,9,319693,0.0317,0.391,0,0.38,8,0.448,-7.749,0.0171,0.000849,0.504,135.254
Every Rose Has Its Thorn,Classic Rock,4m0tVQEuO296yPLtRQBOV2,Poison,1fBCIkoPOPCDLUxGuWNvyo,6Gml48n88YBzYkuosKIXIX,45,261160,0.0308,0.318,1,0.362,6,0.549,-7.104,0.277,5.49e-06,0.571,140.32
Wind Of Change,Deadly Sting: The Mercury Years,6aiwtadb1HB5ImfuFgX4r7,Scorpions,27T030eWyCQRmDyuvr1kxY,4YJ4n7DsZhR5hrnsMfn6zV,10,313693,0.0368,0.295,1,0.0788,0,0.446,-14.817,0.287,0.0,0.409,151.457
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",The Essential Aerosmith,0YlgzYfI3a1OrGBBN0wWTG,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,6NSiHTnuDB3vwgJQF3bqJh,54,298093,0.0326,0.129,1,0.165,2,0.393,-4.171,0.119,0.0,0.722,120.978
Painkiller,Painkiller,7LgrhuKnAXpNEv8qzcVd2t,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,0L7zm6afBEtrNKo6C6Gj08,66,365826,0.16,0.101,0,0.268,1,0.435,-4.667,0.000195,0.0847,0.987,103.16
Laid to Rest,Ashes Of The Wake,22cwC9T4GqpPukJzWNBrlH,Lamb of God,3JFsVIxOn7STeilPICkkB2,0lCwaZYSRy6q0jLmnYiQxi,11,230226,0.104,0.158,1,0.435,1,0.359,-3.685,0.000216,0.00343,0.959,103.038
Stinkfist,Ænima,6yWMN087PgSimbcVmHLEwG,TOOL,2yEwvVSSSUkcLeSTNyHKh8,0pwObEOHolQZSldJ2q1wpy,69,312120,0.0616,0.467,1,0.133,0,0.286,-6.608,0.000174,0.837,0.728,171.454
My Own Summer (Shove It),Around the Fur,7o4UsmV37Sg5It2Eb7vHzu,Deftones,6Ghvu1VvMGScGpOUJBAHNH,1158ckiB5S4cpsdYHDB9IF,67,214760,0.0377,0.372,1,0.166,1,0.443,-4.277,1.33e-05,0.205,0.781,71.841
You Can't Bring Me Down,Lights...Camera...Revolution,414jOqUfrq3k2QlAddNXfT,Suicidal Tendencies,3WPKDlucMsXH6FC1XaclZC,203xxdlledLFnkqrUleD72,53,348093,0.375,0.0381,0,0.0915,4,0.281,-10.798,0.00195,4.69e-05,0.958,136.851
Your Betrayal,Fever,3q3DB4fElKDIDE2bXTLFlb,Bullet For My Valentine,7iWiAD5LLKyiox2grgfmUT,25GC50HslaaruyrKjdu0lP,68,291426,0.0747,0.373,0,0.0883,2,0.569,-4.41,8.07e-05,7.74e-05,0.883,134.003
Balls to the Wall,Balls To The Wall,2ogbkPbabA9E5LFXiFhDas,Accept,3JDIAtVrJdQ7GFOX26LYpv,28sMmBCmfHoy6NjZnovEYG,53,342600,0.0517,0.328,1,0.168,9,0.544,-7.383,0.00392,0.000143,0.739,118.287
Cowboys from Hell,Cowboys from Hell,5szY4sBOSD6IFjFN1RtWTe,Pantera,14pVkFUHDL207LzLHtSA18,2SgbR6ttzoNlCRGQOKjrop,72,243533,0.0765,0.437,1,0.082,2,0.415,-9.701,0.00437,0.0345,0.908,114.816
Loco,Coal Chamber,1f67cRBr8LloCk9sEdUINv,Coal Chamber,69k6uTSZMPLpSnhmLCiKxQ,34SVUs66rBnOqsCJl45Ek8,58,254693,0.0601,0.16,1,0.258,6,0.497,-6.532,0.00178,0.00105,0.914,133.738
Just One Fix,KE*A*H** (Psalm 69),2wz3P1w89gQd3iXdmF1IA5,Ministry,1DXylZlWbVvlckNqwvjTEt,0Vcpo9El50PNNbZXfKbNti,53,310293,0.0592,0.145,1,0.371,0,0.539,-4.495,1.42e-05,0.462,0.982,132.984
Paranoid,Paranoid (2009 Remastered Version),132qAo1cDiEJdA3fv4xyNK,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,1jzDzZWeSDBg5fhNc3tczV,77,168440,0.0699,0.409,0,0.207,4,0.415,-12.021,4.22e-05,0.000849,0.646,163.046
Master Of Puppets,Master Of Puppets (Remastered),2Lq2qX3hYhiuPckC8Flj21,Metallica,2ye2Wgw4gimLv2eAKyk1NB,2MuWTIM3b0YEAskbeeFE1i,75,515386,0.0353,0.56,0,0.153,4,0.543,-9.11,0.000647,0.431,0.836,105.173
The Beautiful People,Antichrist Superstar,7APnZJwayR3lH9aUDPDYQB,Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,2aIB1CdRRG7YLBu9hNw9nR,71,218826,0.0616,0.911,1,0.0559,1,0.639,-10.011,0.00106,0.558,0.837,143.97
I Wanna Be Somebody,W.A.S.P.,1wkHccuJCH8tFv8aE4YkOs,W.A.S.P.,3BVkDHWRvLJEyKdvhLbjsq,395uj20WFZvffLXIGFD0u6,43,223813,0.0553,0.529,0,0.275,1,0.274,-6.036,3.71e-05,7.72e-06,0.859,164.26
Only for the Weak,Clayman (Reissue 2014),1aK0ZfM3mY983J4cKoTHfy,In Flames,57ylwQTnFnIhJh4nu4rxCs,03zYFtluA21jFWQVPMbUYO,64,295226,0.0446,0.49,0,0.283,0,0.458,-4.414,2.32e-06,0.758,0.909,105.007
Sugar,System Of A Down (Bonus Pack),3sSfjX4fhZonjyZ10x0l0f,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,31RTFPrB7wmYBhlkM2ILXG,69,153800,0.261,0.586,1,0.258,1,0.451,-2.693,0.00167,0.00215,0.889,131.073
Carrion,Horizons (Deluxe Edition),4GnybptVxP8FoxVfnSjMqM,Parkway Drive,159qqlGwzE04xyqpfAwRLo,0xfWKcNu13xxXQ2GT0P09M,58,187960,0.1,0.428,0,0.0982,6,0.228,-4.07,0.000275,0.0,0.969,155.212
Stand My Ground,The Silent Force,7Mqb9JDLwwr4kLuNXFnuJZ,Within Temptation,3hE8S8ohRErocpkY7uJW4a,15z9QEJOBV6hDdWsdZwDKP,57,267986,0.0503,0.129,0,0.116,5,0.251,-4.072,0.0494,0.000873,0.866,87.714
Wait and Bleed,Slipknot (10th Anniversary Edition),2dL9Q5AtIv4Rw1L6lKcIUc,Slipknot,05fG473iIaoy82BF1aGhL8,2gscB6kDOmrv1P6qs2KXE3,71,147840,0.104,0.327,1,0.417,7,0.382,-4.119,0.00208,0.0,0.996,93.345
Dying in Your Arms,Ascendancy (Special Edition),21mOhkOtrPVySn4D2SbOAF,Trivium,278ZYwGhdK6QTzE3MFePnP,0dzMcLqdF9NnNT3CgXJ5XG,45,173000,0.0535,0.698,0,0.0734,9,0.449,-3.623,2.7e-05,0.000113,0.934,159.953
Abigail - Reissue,Abigail,5rK8xWj9xRvqN04J3THstV,King Diamond,5i0ph60TnwTlIGrOZAmcZa,27jgTMFbx4HZhwVVpK0tOC,33,290733,0.0651,0.53,1,0.335,4,0.318,-5.236,0.00187,0.689,0.936,146.534
Precipício,Despertar,0ZPjQo8TNOyLnRfp8zbdgo,In No Sense,1GBwiFts909l9BeG4P1jLs,27yMNJnB4NgIOdNXaegZZ4,15,306513,0.113,0.227,1,0.265,2,0.505,-3.507,0.000124,0.0545,0.974,92.489
Curva,Download Hatred,5MNjmehRdr9sunslNw0SaX,Claustrofobia,6qQ1oR8882plR1Iwfuh179,1sGIJv40ubiWzq0Wc53U0i,31,323493,0.16,0.185,1,0.28,1,0.276,-6.601,4.73e-05,0.307,0.976,103.184
South Of Heaven,South Of Heaven,2UqJjz5eMYRzbbKToD3Peh,Slayer,1IQ2e1buppatiN1bxUVkrk,3U9gogDStAfWxSm91PJuxb,61,298533,0.313,0.04,0,0.111,5,0.315,-3.849,0.000145,0.0646,0.994,138.601
Blood and Thunder,Leviathan,6khFoLWnJZDQvZ7Pijym3b,Mastodon,1Dvfqq39HxvCJ3GvfeIFuT,3jagGO7eHHuaD53ibehkux,62,228586,0.0724,0.478,1,0.0317,2,0.364,-6.548,8.58e-06,0.729,0.935,92.717
Davidian,Burn My Eyes,4S4WHsBRNEIha796lnU8NJ,Machine Head,0lVlNsuGaOr9vMHCZIAKMt,3qHlBxD3acw5nrl7Padt0v,60,296626,0.168,0.29,1,0.227,7,0.278,-6.952,0.000535,0.118,0.937,154.244
Enchantment - 2011 Remasterred,Draconian Times (Legacy Edition),5BB7MYhojdOss4TOepLLwI,Paradise Lost,0gIo6kGl4KsCeIbqtZVHYp,4tTLo644XcmhYRzpDZdnlb,47,365186,0.0337,0.154,1,0.119,0,0.499,-7.005,0.00316,0.0375,0.75,116.783
Enter Sandman,Metallica,2Kh43m04B1UkVcpcRa1Zug,Metallica,2ye2Wgw4gimLv2eAKyk1NB,5sICkBXVmaCQk5aISGR3x1,81,331266,0.0298,0.604,0,0.0581,6,0.577,-8.691,0.00213,0.0114,0.828,123.257
Twilight Of The Thunder God,Twilight Of The Thunder God,3j0GCUTDz53x9Mzl8L1Fwz,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,5u3l2TONYacJgmRPQVaF9y,65,248746,0.0501,0.278,1,0.0802,6,0.374,-4.653,1.62e-05,0.026,0.92,191.014
Ace of Spades,Ace of Spades (Expanded Edition),3rxF05Aux0QTrN533Kjc91,Motörhead,1DFr97A9HnbV3SKTJFu62M,6EPRKhUOdiFSQwGBRBbvsZ,76,165906,0.174,0.234,1,0.0852,6,0.317,-7.102,0.00242,0.00677,0.981,140.079
Push It,Wisconsin Death Trip,2WRLwr5MIIXr9gAWOOQ6J5,Static-X,7JDSHlDdVTo7aZKdQZ53Vf,6O7pihLJgeqxUnG7u9oYL2,65,154906,0.0493,0.499,1,0.287,0,0.557,-3.965,0.000393,4.42e-06,0.978,149.887
Roots Bloody Roots,Roots,5JjnPCfpp6redrkKpXZAs8,Sepultura,6JW8wliOEwaDZ231ZY7cf4,6ursmCnbc9oDRGa2yHKkoZ,62,212253,0.128,0.261,0,0.311,4,0.428,-6.664,0.000337,0.0419,0.874,119.708
Under and Over It,American Capitalist (Standard),18bHWmCOOKsAQSHdfFQ0WI,Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,3CBoWhq9cd7WGQZ9EDQVnn,48,218133,0.179,0.094,0,0.26,11,0.468,-3.027,1.41e-05,0.0,0.996,75.978
Dig,L.D. 50,1PxA0y3aRMejJGb0wJH9gS,Mudvayne,2Pfv2w8a20xzC7Dr7QXRqM,3H0ZY55seypgo0zXI6zwRk,51,162293,0.151,0.271,0,0.261,11,0.623,-3.548,9.62e-05,0.0617,0.983,134.975
Symphony Of Destruction,Countdown To Extinction,1w9opfGdFtR3ulNHxnnO1e,Megadeth,1Yox196W7bzVNZI7RBaPnf,51TG9W3y9qyO8BY5RXKgnZ,72,246733,0.0587,0.51,0,0.0657,4,0.61,-5.452,0.000805,0.0928,0.891,139.903
Hail to the King,Hail to the King,0ks45m1bsP2JsZpM5D2FFA,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,5anCkDvJ17aznvK5TED5uo,76,305906,0.0362,0.711,0,0.132,3,0.585,-5.086,0.000376,0.0518,0.887,118.035
Electric Crown,The Ritual,6YXf0vbjFhURCPUewYhVWE,Testament,28hJdGN1Awf7u3ifk2lVkg,5gnjaZqOaqE5GZKjby8KoT,53,330226,0.0519,0.53,1,0.375,1,0.363,-7.781,0.00397,0.000402,0.905,81.292
Looking Down the Barrel of Today,The Concrete Confessional,300egwhkQSsKEFLbZgFa36,Hatebreed,17Mb968quDHpjCkIyq30QV,5hQfs9spSyXUavvPe7jmgn,5,161626,0.0812,0.499,1,0.284,1,0.487,-4.71,0.000651,0.0506,0.987,180.065
Freak On a Leash,Follow The Leader,0gsiszk6JWYwAyGvaTTud4,Korn,3RNrq3jvMZxD9ZyoOZbQOD,6W21LNLz9Sw7sUSNWMSHRu,74,255733,0.052,0.525,1,0.39,2,0.353,-5.877,2.23e-05,0.105,0.898,103.293
Blood of Lions,The Great Execution,2k2dsjEAwQVhmjAyMQCCcl,Krisiun,3pzAW9xs16rX8fukH8wV6N,7weCxvlfuw44C3ntdb3qGp,38,306266,0.0623,0.175,1,0.373,6,0.336,-3.197,4.99e-06,0.793,0.969,95.728
Biggest & The Best - Remastered version,Clawfinger (Remastered version),5EA1276qleBpN5O80kM0mT,Clawfinger,1xE3snzm12GBK259IqEFlY,4KdCtL3tO5osDoxtZR1aqg,48,231720,0.0642,0.6,1,0.093,1,0.551,-5.205,0.015,0.000622,0.918,170.399
Ritual,Opus Eponymous,5aEgt9uHrVL3QGzKaUSy2J,Ghost,1Qp56T7n950O3EGMsSl81D,4hxd9xX8SNH0R2XSrXRATW,58,268746,0.0526,0.732,0,0.119,0,0.67,-5.2,0.0901,2.58e-05,0.864,132.01
The Toxic Waltz,Fabulous Disaster,0bhhJIaAGRxXAyBSsxVRiy,Exodus,76S65NHJHrNy4JTrXHP2BH,5ZOOjqoCaUydmo8bxSdosj,54,290280,0.253,0.227,0,0.132,11,0.262,-4.922,0.00655,0.897,0.988,91.319
Dragula,Hellbilly Deluxe,2B4lHoTCpWbxQPTZmCOjnH,Rob Zombie,3HVdAiMNjYrQIKlOGxoGh5,6Nm8h73ycDG2saCnZV8poF,72,222826,0.0531,0.609,0,0.0781,0,0.591,-6.489,8.74e-05,0.000107,0.963,125.03
Madhouse,Spreading The Disease,0qEFMrunmeRHqzI9xAnu9L,Anthrax,3JysSUOyfVs1UQ0UaESheP,76BYv24CcZt2u94JRjmATX,63,259760,0.0904,0.482,1,0.735,9,0.325,-10.661,0.0242,0.00432,0.885,163.578
Walk,Vulgar Display of Power,7kW0cpKgSVsEqcc8xgbSb0,Pantera,14pVkFUHDL207LzLHtSA18,7fcfNW0XxTWlwVlftzfDOR,74,315120,0.0804,0.703,0,0.0933,1,0.43,-8.008,0.000155,0.00221,0.704,118.242
"Snap Your Fingers, Snap Your Neck",Cleansing,1RmsgRJnBFyRMAVl1NW9pO,Prong,6SER9tY2pDIDVWVf5Ql97B,7hgtn706RqLE5q1mWe8aQx,54,251533,0.0424,0.692,1,0.0792,5,0.668,-6.752,7.48e-05,0.108,0.788,137.38
River Runs Red,River Runs Red,3TLpF63KEFZfoy1iIJagzP,Life Of Agony,4gyzQpfG5YQZJt2jj0IkEl,3KrjJgriB8BcBWOwNNB69F,45,114680,0.106,0.353,1,0.375,2,0.258,-5.098,0.0017,0.0034,0.928,163.58
Down with the Sickness,The Sickness (10th Anniversary Edition),07w0hGS9XUdFsPBvDHy16y,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,4ImIJRZNJhNQLLdUFSYJoS,70,278706,0.056,0.924,0,0.102,10,0.649,-2.704,0.000319,1.19e-05,0.896,90.009
Break Stuff,Significant Other,0IDsKB7FTBX5QvxNekrVgI,Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,4WJNMSihHL8e4hs9SkBq9C,9,166706,0.13,0.624,1,0.166,8,0.432,-6.659,0.0127,0.000527,0.884,108.948
Duality,Vol. 3: The Subliminal Verses,4ZDBQSIDIZRUBOG2OHcN3T,Slipknot,05fG473iIaoy82BF1aGhL8,61mWefnWQOLf90gepjOCb3,78,252613,0.168,0.194,0,0.204,4,0.354,-3.026,0.000237,0.000294,0.982,143.772
Du hast,Sehnsucht,6f4dhaPfZqf2JXewAvE4gq,Rammstein,6wWVKhxIU2cEi0K81v7HvP,3cwDSDzTiWr5H5xMQhQ6Mx,19,234226,0.0385,0.716,0,0.332,9,0.64,-6.283,0.00369,0.055,0.922,125.105
The Trooper - 2015 Remaster,Piece of Mind (2015 Remaster),7I9Wh2IgvI3Nnr8Z1ZSWby,Iron Maiden,6mdiAmATAx73kdxrNrnlao,4OROzZUy6gOWN4UGQVaZMF,74,252733,0.0705,0.669,0,0.311,4,0.285,-4.601,0.0318,0.00909,0.908,159.756
Linchpin,Digimortal,3BBDp81EDmExUsPDKERVkN,Fear Factory,74Hj7BmnUXyx2udrIEIKwX,4qjvr0qMFUo26SxwC4VygS,60,204853,0.0844,0.533,1,0.11,0,0.693,-3.389,0.00358,2.01e-05,0.871,111.989
My Curse,As Daylight Dies (Special Edition),6iJEtgHTEbVlSS5isIS71z,Killswitch Engage,37394IP6uhnjIpsawpMu4l,6zKF4293k44ItKWJJgrhXv,69,244773,0.0663,0.209,0,0.261,10,0.197,-2.908,7.61e-05,0.00992,0.956,177.018
I Wanna Rock,Stay Hungry,0dzqapIToiOhULGvzDKpXm,Twisted Sister,7b85ve82Sh36a3UAx74wut,70Z9t1qhytWtG4cCmmi7mU,71,179760,0.0738,0.671,1,0.355,2,0.504,-2.97,0.00512,0.0123,0.911,106.244
Chop Suey!,Toxicity,4DR0GWo7w2GJyQnFVa4jAB,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,5V3mdRI2yQxbSsJGDPc5lD,20,210240,0.121,0.3,0,0.122,7,0.42,-3.899,0.000353,0.000747,0.929,127.204
Die MF Die,Life,7lRvSWMUCTIjkvZQLy4yBx,Dope,7fWgqc4HJi3pcHhK8hKg2p,5bU4KX47KqtDKKaLM4QCzh,68,186066,0.07,0.567,0,0.109,5,0.657,-3.524,0.00169,0.000997,0.96,126.02
Shadow Moses,Sempiternal (Deluxe),6IYPmM3xsOPL2XPSvf1ZAz,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,68osIGtVjM7QWVe6pazLHj,62,243320,0.207,0.183,1,0.103,6,0.456,-2.949,0.000235,0.00368,0.985,143.006
Flying whales,From mars to sirius,0AvFF0HlQYvYKHaRURGZBs,Gojira,0GDGKpJFhVpcjIGF8N6Ewt,5OjCsHeByDYEGxMrb1z8KQ,56,464453,0.0818,0.209,0,0.19,7,0.267,-3.755,0.000237,0.0362,0.924,95.431
A Warrior's Call,Beyond Hell / Above Heaven,2gBziT8McYGmC7Vzf4BsK9,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,5mNbJIYaKkphf5WqwhXhva,64,263080,0.0825,0.429,1,0.244,10,0.374,-4.49,0.00075,5.85e-06,0.903,109.118
Raining Blood,Reign In Blood (Expanded),5v5BfkxWDAKTkzrXl3H0mU,Slayer,1IQ2e1buppatiN1bxUVkrk,4fiOTntQKr24p07FvQDHZE,66,255186,0.165,0.0374,0,0.123,10,0.231,-4.377,0.000401,0.374,0.995,88.382
Stone the Crow,Nola,04BvRPJwuDeuJ3DhbAw9Wg,DOWN,1m0B9ak05G0jqDY4ACLhQu,7DuRbuweGD2cpGN74cpPAF,56,282506,0.0398,0.556,0,0.0868,11,0.444,-6.117,0.0139,0.00955,0.911,106.437
Would?,Dirt,58NXIEYqmq5dQHg9nV9duM,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,5sFDReWLrZHLFZFjHsjUTS,73,206773,0.0398,0.585,1,0.091,6,0.305,-7.981,0.000332,2.4e-05,0.832,100.677
Trouble,Seasons of a Man,592WfVTMbnosd1zEw96zv2,Elephant Casino,1qEbyUI7LLOT8Ckc7r7g9G,03KwBWnN1sPbEjjtLlMtBh,29,264444,0.112,0.0911,1,0.386,2,0.536,-3.609,0.000245,0.00385,0.988,120.058
Hiroshima,Hiroshima,6mH1nSnhq4sQBMvHkuVJhQ,SSD,5xDGEYQ2vfz14MhpNsy6Ad,0goonWhqk57ArIwGAG9rxt,17,219183,0.205,0.342,1,0.128,5,0.339,-4.598,0.00287,0.0023,0.949,195.865
Império da Ganância,Império da Ganância,2jgBDlWv87GRFGL4sk2TcO,SSD,5xDGEYQ2vfz14MhpNsy6Ad,0k5wHfHMPaYj67UHEZK76L,16,204955,0.11,0.339,1,0.215,7,0.571,-4.287,0.00126,0.133,0.968,112.996
Divination,Divination,0RPTvxay2ulbS9OJuvBenT,Elvenking,09b5OcuIELTdD7FfzQzcdB,0zgTRH7RglU7jJZXN5mAO2,30,190750,0.104,0.685,1,0.362,7,0.524,-4.848,0.00014,3.25e-06,0.968,95.053
Body,Nexus,5y8Att7pKRf8IbNpraRPFL,Debreed,3JQycfC2kzRe8I5tZlIi60,0GJV3e14f1E7IUiVOdncaz,16,322384,0.0387,0.357,1,0.114,5,0.48,-6.297,0.00706,0.0221,0.84,173.925
Blood Sacrifice,Far Beyond Existence,6fYII5Od0RRpE3JBBDu7JV,Torture Squad,6E3iq1WfZbw2YEeTKVZYJR,0Vzi4MZgUSD0dVrunUGHh7,0,458885,0.387,0.087,1,0.151,0,0.279,-4.772,0.000585,0.0485,0.968,107.517
Killing World,Vipera Sapiens,2EpDHNGDgjUHucxLntBr7P,Viper,6ywWIQgZrAOTcmA3XxGIk7,0cHo0U1fc0pfWjMy8zox3A,16,188733,0.0487,0.543,1,0.0916,1,0.485,-7.154,0.00103,0.00277,0.947,122.052
Forgive the Pain,The Reason of Your Conviction,05ALeeN13FUlsq2BNRh55g,Hangar,073v2aQjS8tVeaUsp86lkd,0n4yPeR49Q9lPDz41Cr3Ju,21,290952,0.115,0.291,1,0.31,1,0.355,-3.651,7.57e-05,2.57e-06,0.951,179.995
