name,id,popularity,duration_ms,album,album_id,artist,artist_id,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Ghost,0H3yqOtcIKNnGl4kFrZdza,0,211693,Ghost,5wBDe22r9RUIqMbUVSd2L1,Silverstein,1Tsag5J854qxeOo2apszug,0.0814,0.589,0,0.291,4,0.557,-3.515,0.000732,0.0,0.953,106.028
Dreaming of Love,4MGz7fgiXWifmJAilVF98D,30,231237,Dreaming of Love,13K0ISb9EkiqkVuduQ7HBg,Lights Resolve,6yXBgEhOVzCxAM6vfSVux9,0.0412,0.315,1,0.12,0,0.456,-6.416,0.00302,0.00147,0.695,136.887
You And I,3FHxztMm05aMkRvfozbapQ,52,177760,Free Your Mind,3jHk5PyxnU0Fbd35rndUnw,Anarbor,09J4zbHHwNNlN2tfgJIg21,0.049,0.68,1,0.426,0,0.616,-4.128,0.00141,0.0,0.871,119.966
Feel,2f1JuoaY4I5FwInzO6em6v,34,279671,You Are We,3ZOwCTYw1kIKqrRNSAvKSw,While She Sleeps,38LdIuxB548zgHoEY2AN7a,0.138,0.316,1,0.35,6,0.458,-3.798,7.25e-05,0.0,0.985,92.59
Erro +55 - Ao Vivo,6wZ0zL5OcAzVMGkuuZUeTJ,0,274177,Project 46 no Estúdio Showlivre (Ao Vivo),6N7ijYEssEWIKA928591ul,Project46,4PdFQIzACemw18MfVS1LCF,0.223,0.529,1,0.377,6,0.348,-5.001,0.000177,0.0,0.914,83.816
Gordelícia - Ao Vivo | Acústico,77mnypCdtuUwwQszzh2CKi,45,219328,Acústico - Ao Vivo,2DMlDuUYFSjOyEDDL86yia,Raimundos,3CfJckVRuukdJSvK3r89yJ,0.108,0.479,0,0.866,10,0.499,-4.219,0.254,1.08e-06,0.978,174.087
Told You So,6MQJ0SPApUWxHYQShpZlZb,53,188946,Told You So,3NyMsz6wskaV27FyP1V1oC,Paramore,74XFHRwlV6OrjEM0A2NCMF,0.0385,0.904,0,0.0529,2,0.639,-5.632,0.0029,2.98e-05,0.814,123.922
None Of The Above,49UJyzJWQChwygalN5UMR7,31,214170,None Of The Above,25ZaJe9jsFonD2X0M97DR5,Papa Roach,4RddZ3iHvSpGV4dvATac9X,0.0613,0.417,1,0.0852,4,0.557,-5.638,0.00493,7.04e-06,0.713,169.853
Ruby,1nPjPnOhuKXhhjHA5LSaqL,52,309533,Ruby,3MyJIgsNrnzy0ZRcLEVu3e,Foster The People,7gP3bB2nilZXLfPHJhMdvc,0.0255,0.353,1,0.0524,3,0.733,-8.651,0.148,4.78e-06,0.42,137.962
The Suburbs,6bZaumwiWjUSLSLqUyxetj,4,315200,The Suburbs,20fJJzq5ImlT929uORjN0h,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,0.0265,0.537,0,0.343,6,0.618,-6.127,0.0577,0.0197,0.676,117.783
Reflektor,3XQMlMd67u6bmMGdb2wZfM,4,453949,Reflektor,37xl28qGX45H01dsex3nUx,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,0.0318,0.645,0,0.351,11,0.587,-8.314,0.0408,0.0152,0.718,111.57
Hey There Delilah,5O3eNPhckrOCxIBtR5SQLN,14,232533,All That We Needed,33XEF2uGTwEZuVmwXiK9d2,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,0.0282,0.31,1,0.114,2,0.655,-10.578,0.884,0.0,0.296,103.981
Hate It (I Really Don´t Like You),5fy4QkGQnOeyamm1qQiltY,0,224853,Every Second Counts,6B1zAt00OKGfPCru3T07wa,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,0.0339,0.581,0,0.117,1,0.443,-4.586,0.00184,0.0,0.761,161.834
Doing It for the Money,1C50sKrPuWp8mkSC0GA6DW,2,227586,III,3HatL4DSWpTo8BVE01nQMz,Foster The People,7gP3bB2nilZXLfPHJhMdvc,0.046,0.557,0,0.196,7,0.577,-4.754,0.00375,0.00204,0.817,77.504
SHC,2DSPkdQpcwKDac9CRspwbA,2,253920,III,3HatL4DSWpTo8BVE01nQMz,Foster The People,7gP3bB2nilZXLfPHJhMdvc,0.047,0.312,0,0.267,6,0.505,-5.193,0.00098,0.00382,0.842,121.955
Silver And Cold,1CcL2UUJTfckYFLTOa1Wus,0,250706,Sing The Sorrow,6JQ9zwAdq4egjtiRJ054kV,AFI,19I4tYiChJoxEO5EuviXpz,0.0369,0.37,0,0.333,3,0.412,-4.543,0.00258,7.1e-06,0.839,130.091
Human,3erAiWBiKsbVG39cqCrsI0,22,199413,Human,2Tjk7cYdH5s6dFhrmmRIw1,Rag'n'Bone Man,4f9iBmdUOhQWeP7dcAn1pf,0.276,0.556,1,0.169,11,0.643,-4.094,0.414,0.0,0.698,75.073
Silence Speaks,2hpiAF6SdteB0RbSTSMaXq,51,295762,You Are We,3ZOwCTYw1kIKqrRNSAvKSw,While She Sleeps,38LdIuxB548zgHoEY2AN7a,0.0753,0.312,0,0.447,6,0.478,-4.728,0.0011,0.0,0.926,92.994
Fabuless,3d0i9kqoBgHB0CYEC6MWJa,41,240712,Fabuless,5XBAkelvVUZSPGJW8JWMZz,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,0.134,0.185,0,0.324,1,0.429,-4.338,0.00348,0.000108,0.996,158.337
"Atlas, Rise!",3dcvwpAqj1kNOiXzbloC1n,2,388624,Hardwired…To Self-Destruct (Deluxe),4kXlBtAZI9FYWaRwL6lTW8,Metallica,2ye2Wgw4gimLv2eAKyk1NB,0.0603,0.426,0,0.0756,4,0.423,-3.341,3.53e-05,0.0267,0.993,95.116
Hardwired,1dD6rZRfVkEIWlJt5tJCG9,2,189347,Hardwired…To Self-Destruct (Deluxe),4kXlBtAZI9FYWaRwL6lTW8,Metallica,2ye2Wgw4gimLv2eAKyk1NB,0.0477,0.539,0,0.217,8,0.259,-3.298,1.03e-05,0.00326,0.991,93.479
Elastic Heart (Rock Version),4Ng14pKFvjrLPqI1hgYfIN,52,293538,Elastic Heart (Rock Version),5T7HuJWSKhAlsurocwosfT,Written by Wolves,1j55zNwCQ3jhbNsnmrOrwr,0.0515,0.208,0,0.11,6,0.479,-3.719,0.000733,0.0,0.872,129.886
Boom!,5aJS6QDKNQBwXcy0302gdY,50,190320,Taking One For The Team,0cDtMoDHC3Pja0V1qrfBdT,Simple Plan,2p4FqHnazRucYQHyDCdBrJ,0.1,0.3,1,0.265,7,0.457,-3.026,0.000938,0.0,0.957,160.103
If You Can't Hang,3ouugfdFz6exFXUxu7wRvD,66,250240,Let's Cheers To This,4TuNgoALZ10zEOHgfkxs8T,Sleeping With Sirens,3N8Hy6xQnQv1F1XCiyGQqA,0.365,0.451,0,0.118,2,0.397,-3.532,0.00152,0.0,0.975,192.021
Your Love Could Start a War,6OwnA57kFHjNde3H5VrjCu,0,214105,Your Love Could Start a War,3yMC0Z6nPiSdGDayYeA5ZL,The Unlikely Candidates,4hwJwkgsufeilLXS1ZfJqq,0.0733,0.485,0,0.353,4,0.505,-1.593,0.0233,0.000992,0.906,120.063
How Far We've Come,3k2Zv2luPZHpxfFjGpr4Mm,55,210040,Exile On Mainstream (International),07cWSvrkFTgaQGYh7M1cCt,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,0.0527,0.807,1,0.184,0,0.578,-6.893,0.0124,1.93e-06,0.859,83.012
When I Get Home You're So Dead,6QitaJF6Vj2O8sxf8VxsRI,52,193693,A Lesson In Romantics,0UtenXp3qVbWedKEaNRAp9,Mayday Parade,3WfJ1OtrWI7RViX9DMyEGy,0.0463,0.687,0,0.482,9,0.469,-5.227,2.66e-05,0.0,0.801,145.957
The Only Difference Between Martyrdom and Suicide Is Press Coverage,4WdopfTdSd0nCLropjhsgH,61,176933,A Fever You Can't Sweat Out,2YeOhhJg3OWpN0F1VYPxtW,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,0.216,0.696,0,0.35,6,0.517,-3.902,0.0598,0.0,0.93,170.068
Here We Go,6jngGXpDL4VDaPUTAZebJf,45,222853,Lower Than Atlantis,25xQevIYTCKcvsw9fyZoDb,Lower Than Atlantis,1kF0gYnHLUJvFuPdoowO02,0.0852,0.704,1,0.171,5,0.507,-4.644,0.0015,0.000379,0.837,96.496
It Remembers,7prBRHezRILw1WbJJTQi2w,50,223262,Low Teens (Deluxe Edition),6YIQv7ZD6WRY2NM88FBucx,Every Time I Die,0o7WWONtleH6PWLn5GIoCM,0.0678,0.584,0,0.868,5,0.262,-5.006,2.55e-05,0.0311,0.88,107.935
Make War,6GdEIwsXvpfda24vliflHo,54,203448,Make War,32l9F8JtIkqdoWKXULnU6s,From First To Last,5n71fmAB8Un2IfAPn64erN,0.0416,0.28,1,0.481,7,0.446,-4.232,3.02e-05,0.0,0.915,174.065
If,5PfJd5jf0QiNL5v0gcBRBG,0,195853,The End Is Not the End,6jvXmwZLJxxTIlQODCnIEH,House of Heroes,77JuhnpOBW0tatc1nJg6qB,0.0317,0.861,0,0.61,11,0.579,-4.357,0.085,0.0,0.77,139.008
Introduced Species,3p8C2MNIdbRfewXzGwdMOw,46,244426,Unimagine,3JMwITCPEvMFFkNYtcIAzG,Hands Like Houses,0u3d5PM2FuEuG5QuUdt8mT,0.0755,0.404,0,0.178,0,0.46,-5.911,0.00155,0.0,0.894,139.956
Afraid of Heights,5rzwaJ4x3067nM3YmG99V0,55,225680,Afraid of Heights (Deluxe Version),2kqjqQneZx935suPAhokuj,Billy Talent,08yf5A2nS4XEeNvabDXqyg,0.0668,0.766,0,0.374,9,0.543,-2.78,0.000168,1.31e-05,0.991,150.031
The Permanent Rain,3aTyz9Yur7YRSXXXlyjKUD,57,203560,Reach For The Sun,13Zqbq7TFA0zOHrK4ZLO9J,The Dangerous Summer,0iMnpaEHXkgMT956CmP1kj,0.0543,0.709,1,0.0936,10,0.57,-4.797,0.0481,0.0,0.843,124.981
Going Through Changes,5P1x1Ne3PFcKm2aqRtbfLZ,6,246773,Citizen,6JOX1Pm2cEw5zpBS2ti1VR,Army Of Me,7uvp7p8iWcfqdX5ZDNJci6,0.0555,0.343,1,0.0811,8,0.447,-3.103,0.000397,0.0,0.907,90.489
Sirens,58CMA5tAWWjc1Cs5nvWeqV,50,259413,I-Empire,7E31adfdc3ljGnxjZVF6et,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,0.0546,0.782,1,0.107,2,0.525,-4.366,0.00426,1.37e-05,0.93,154.113
Take Me Home,7oGqXwlhIxSI3LfRkWyEF7,0,222933,Let's Build Something To Break,0ydqUWsxnCUAB9RiLltq42,After Midnight Project,1CCtRpOlg6EL0HP9DdEtk4,0.0946,0.169,1,0.109,0,0.463,-5.027,0.000269,0.0765,0.95,157.975
That's What I Like - Alan Walker Remix,1KtU0WCq472KzqCXgMOxkS,65,195888,That's What I Like (Alan Walker Remix),6LD3J50OxLEQbAB8ahoj1S,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,0.0502,0.798,1,0.199,1,0.692,-4.017,0.0121,6.59e-05,0.896,134.056
Playing With Fire,12ZC66bYI4EArhXiaO5Nui,0,235773,Worlds Collide,2DIRmaluxB7sJlwGQUEMvs,Dead by April,2otRZcOVNcmdkZ5nEoogy6,0.0619,0.569,0,0.302,11,0.499,-5.038,4.05e-05,0.519,0.975,112.493
Heathens,7209SkMQuVhec1JRpO1cUL,0,194666,Heathens,7dmn3P7NtTdvTOSmjJHntw,Rvls,6tkL977fGoL1qmDwguyUim,0.0392,0.255,1,0.0871,4,0.461,-8.101,0.0192,0.0,0.67,89.816
Heavy (feat. Kiiara) - Nicky Romero Remix,3HmUbAega9BEplbCS75RUh,42,209600,Heavy (feat. Kiiara) [Nicky Romero Remix],4pRPbwQlthjHvMs6m09phN,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,0.042,0.574,1,0.0861,9,0.603,-4.721,0.314,0.0,0.818,149.952
Pay the Man,2qc0ai7O1djAFveeVHP322,1,233906,III,3HatL4DSWpTo8BVE01nQMz,Foster The People,7gP3bB2nilZXLfPHJhMdvc,0.0383,0.502,0,0.348,6,0.69,-5.496,0.00156,7.57e-06,0.755,99.98
Song #3,5pOw4EIHqmSY7SbZETFGAc,42,256524,Song #3,0IIrEJd6qWhKWab1y6Whgw,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,0.078,0.458,1,0.132,1,0.479,-5.453,0.00243,0.0,0.937,157.044
Momentz (feat. De La Soul),2RCp9QBnFSxdKe8RD4xF8s,58,196906,Humanz (Deluxe),0NvirtaDCaZU5PAW1O5FDE,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,0.285,0.487,1,0.597,0,0.781,-5.077,0.0549,2.74e-06,0.98,140.235
Song On Fire,1rAhIHCKCwRsxYMJePdR7E,1,230769,Song On Fire,1GdABpUQ4WmekNikfaaaTR,Nickelback,6deZN1bslXzeGvOLaLMOIF,0.0376,0.567,1,0.0924,9,0.447,-5.447,0.00681,0.0,0.907,76.01
Land Of The Living,41mFRFZfb4dYNrBfGcwt3M,0,214148,Land Of The Living,0v4HvDHTGWovIl8VZiH3eY,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,0.0596,0.772,1,0.071,9,0.608,-4.157,0.0102,0.0,0.931,126.955
6/8,4Aj24qhIR8jdpvhrvt8D8O,2,227895,6/8,1GUdy9wnJ6VcyYq9Bzmj07,blink-182,6FBDaR13swtiWwGhX1WQsP,0.0758,0.368,0,0.382,2,0.528,-2.986,0.0142,0.0,0.937,107.482
Young And Menace,3RSppwOOTuyZha9Fzy6J1M,1,223800,Young And Menace,3k8oWwaXZ0b6lOVqemu2r7,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,0.0543,0.32,1,0.127,11,0.648,-5.116,0.0983,0.001,0.833,108.001
Unbreakable,4fKAPa1mPoF0fE3C5tqQ2t,44,249506,Unbreakable,4c9SZQQSxQH3KeigAH2xP5,Of Mice & Men,4tususHNaR68xdgLstlGBA,0.0555,0.157,1,0.152,0,0.457,-4.318,2.18e-05,0.00225,0.948,139.022
Life Of The Party,6RzSW2i9n3DAhkuC8IX1MA,29,205306,Life Of The Party,4U9B7SRJ1BFaWl3nvzEf2t,All Time Low,46gyXjRIvN1NL1eCB8GBxo,0.038,0.236,0,0.343,6,0.553,-5.697,9.83e-05,0.0,0.83,101.994
No Vacancy,6XOYVSmNDjKUNMXooU4s4z,14,223189,No Vacancy,7GxsxPFTZANnpsAONtZlHQ,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,0.0607,0.48,1,0.139,5,0.71,-4.001,0.0571,0.0,0.73,99.986
Piloto Automático - DjessiB & Otto Miranda's Radio Edit Remix,2RDbGG6aiLKfGDQ5lrehY4,0,307741,Piloto Automático (DjessiB & Otto Miranda's Radio Edit Remix),2ROZmn1O9XWAN3S0l0tEi3,Supercombo,73HkjgziMO6I83vFOS8mo1,0.0413,0.351,1,0.129,6,0.71,-6.92,0.0388,0.0,0.581,123.982
Linha De Frente,7An0ir0LNt3YqWj3oZMFrG,0,235173,Suor E Sacrifício,0O0lcwnJw0Xuo4GKVHFZA7,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP,0.0396,0.491,1,0.246,7,0.519,-4.559,0.000268,2.98e-06,0.926,75.019
Bonita - Ao Vivo | Acústico,2ibTzucqBTofzEOp2sALeG,41,167658,Acústico - Ao Vivo,2DMlDuUYFSjOyEDDL86yia,Raimundos,3CfJckVRuukdJSvK3r89yJ,0.0501,0.947,1,0.528,8,0.493,-2.837,0.311,0.0,0.945,185.979
Immortalized,7FChJg2hPG2uAZ3hmDg6xL,60,257836,Immortalized (Deluxe Edition),1ROVEUk4lc2vD4a0IN1TWS,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0.214,0.316,1,0.162,7,0.373,-2.101,0.000157,1.29e-06,0.991,197.973
Ten Thousand Fists,5hkgrWxkobGtg30I7DsfVu,64,212040,Ten Thousand Fists,0Te7OvzuUMnbsqCneIDUm6,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0.0878,0.211,1,0.0533,1,0.54,-3.409,2.55e-05,0.0553,0.977,106.911
The Light,2AQq1I0LiIgfJ7vVLptvy8,57,256853,Immortalized (Deluxe Edition),1ROVEUk4lc2vD4a0IN1TWS,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0.0658,0.646,1,0.115,6,0.512,-3.874,0.00456,1.24e-06,0.968,160.102
Open Your Eyes,4YDdWcdzHhLDZ5d1j9nRaJ,56,237346,Immortalized (Deluxe Edition),1ROVEUk4lc2vD4a0IN1TWS,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0.09,0.677,0,0.226,5,0.579,-2.152,0.000145,0.0567,0.973,116.025
Down with the Sickness,40rvBMQizxkIqnjPdEWY1v,76,279213,The Sickness,6IvosVciDOQ9NAPaKwhtLY,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0.0553,0.941,0,0.106,3,0.695,-4.262,0.000996,6.89e-06,0.876,89.954
The Vengeful One,3jjU4Pky1ja5J1onU6ei4T,66,252002,Immortalized (Deluxe Edition),1ROVEUk4lc2vD4a0IN1TWS,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0.136,0.58,0,0.26,4,0.238,-2.602,0.000213,1.18e-06,0.967,170.128
Indestructible,42ZVk59gT4tMlrZmd8Ijxf,71,278026,Indestructible (Deluxe Edition),6hz9f6H7URtoigU517WjD6,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0.0733,0.525,1,0.371,8,0.429,-4.605,0.000209,0.124,0.966,179.956
Thunder,56lBX2WHqfGuoeZxZvUnVj,15,187761,Thunder,0VvK3TRKSJTk2FR4bzCV1w,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0.0455,0.249,1,0.121,0,0.601,-3.78,0.00502,0.15,0.834,167.879
Surrender,2ccUQnjjNWT0rsNnsBpsCA,71,253733,Heaven Tonight,5w20U3G3GyWiPvvDeVzkhN,Cheap Trick,1LB8qB5BPb3MHQrfkvifXU,0.0411,0.869,1,0.659,0,0.524,-7.081,0.00717,8.77e-06,0.955,133.849
Monster (Dotexe Remix),0y8UKPyJOluqIuacosTKEv,68,184946,Monster (Dotexe Remix),5BvSdzNBk4Gj0EGnC661Uh,Nightcore,77t00lrU1uk65snqAdoPnt,0.0878,0.386,1,0.0869,0,0.578,-5.649,0.416,0.00253,0.649,168.813
I Wanna Get Lost With You,16GrAa93uAWWSgzev3Eyi3,54,229680,Keep The Village Alive (Deluxe) [Deluxe Edition],5S7SW1LDkaCz3zCJI3Cbhn,Stereophonics,21UJ7PRWb3Etgsu99f8yo8,0.0353,0.64,0,0.149,7,0.501,-3.551,0.0103,0.000314,0.879,126.034
"Kristy, Are You Doing Okay?",1yUUTiVGC0wNLmnKM55KVX,0,221760,"Rise And Fall, Rage And Grace",3LhnJMmYkizRwyHdw8y0Qr,The Offspring,5LfGQac0EIXyAN8aUwmNAQ,0.0261,0.548,1,0.135,0,0.554,-4.923,0.012,0.0,0.77,95.849
Dying in Your Arms,2nuA1esWzYEgnfQ4DpsSsm,53,173160,Ascendancy,4tUJoHF6in0wA5cpioJkbV,Trivium,278ZYwGhdK6QTzE3MFePnP,0.0537,0.753,0,0.085,9,0.446,-3.605,2.55e-05,9.67e-05,0.933,159.961
Stop It (Cb),23WOx6Fpmw0dhUJKonYI28,40,246666,Lostin Austin,12AbYm3OEjVFIoWHjitoVw,Balancing the Different,27XX1Tx4IV5vdAk7Hjo1h2,0.0523,0.492,1,0.226,0,0.521,-5.493,0.00794,0.0,0.857,144.102
Patience,2SImdxjfObHtQYN9zgJJXh,32,288882,Patience,04SyRlC7didIGDQjPznYpx,Abandoning Sunday,5WzSG5Kb93M7gn3ovwpjOW,0.0666,0.192,0,0.12,7,0.453,-4.171,0.00903,0.0,0.94,140.994
Give Me A Sign,6BWrIaoodtt7EX6kToWZw0,59,257693,Dear Agony,0mBvlBWI6TMDrWvQ8bKOKV,Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,0.0579,0.435,1,0.0743,6,0.223,-3.6,0.000472,0.0,0.851,156.727
Twin Skeleton's (Hotel In NYC),2WWP0IPX9xFjAMraNHX390,59,220413,American Beauty/American Psycho,022DrG7Wp2PSCwzuD0bSzT,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,0.132,0.185,0,0.359,2,0.399,-2.543,0.00193,0.000859,0.938,160.037
My Everything,0f7BrBVTDAv7napz463Fwb,48,158840,Disconnection Notice,0JLWgVyD9nP7AvX8sgK86b,Goldfinger,7sVQKNtdP2NylxMgbNOJMM,0.112,0.57,0,0.0577,6,0.431,-5.531,0.000105,0.0,0.899,179.97
Wings of A Butterfly,0daIjGPD3QMxGgJI0DaLBV,2,211679,Dark Light (Standard Version),0CAeMPhFKqpC9wPzwqDd3K,HIM,74aLweE8FHHf4yN5TWv1GM,0.0443,0.667,1,0.834,8,0.432,-3.474,0.0152,0.0153,0.776,128.038
My Own Worst Enemy,39sICagGOiysHxoIBRyLLi,59,169405,My Own Worst Enemy - Single,0VgTYPpNN5bV5b6ISEv0nb,Lit,5mgr0FFpvy267wKVAYg8qp,0.0565,0.588,1,0.407,4,0.427,-3.383,0.0252,0.0,0.952,103.523
Scars,1jUK7uBtndmlm2savmuo9g,2,208186,Getting Away With Murder (Expanded Edition),4cexK635SNAoKnwuyx6q6Z,Papa Roach,4RddZ3iHvSpGV4dvATac9X,0.0543,0.476,1,0.22,11,0.43,-3.311,0.077,0.0,0.929,89.793
Perfect The Way You Are,4CzVDQUcSPrA4sZrmZYFlH,0,224800,Worlds Collide,2DIRmaluxB7sJlwGQUEMvs,Dead by April,2otRZcOVNcmdkZ5nEoogy6,0.0497,0.232,1,0.327,11,0.431,-3.982,0.00803,0.00656,0.87,134.903
Coming Clean,4iWsUcFF0wTvZm04bZAldn,0,112911,Green Day: The Early Years (Covers & New Classics),6npXXIOQCDYcWlybBhLrC3,Pierce The Veil,4iJLPqClelZOBCBifm8Fzv,0.042,0.144,1,0.299,10,0.514,-6.401,0.751,0.0,0.534,78.368
Stoke The Fire,4Wx6VGTra8dw69mxNu85AI,0,224826,Stoke The Fire,6XDbk0yBXxpcm1vrtzSYpJ,Seether,6B5c4sch27tWHAGdarpPaW,0.0516,0.251,1,0.0681,4,0.437,-4.542,2.93e-05,0.00254,0.856,147.783
Todos Por 1 / Citação: Hino Nacional,3vplS3RmqAzygdtBVObq5f,0,176653,Todos Por 1 / Citação: Hino Nacional,5MJMFEFbQFUUkGg73YlYH8,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP,0.0638,0.733,1,0.141,9,0.551,-4.147,0.000573,0.0,0.948,146.057
Love In A Time Of Surveillance,0A1h4NJ1yW9DqgzBVYzoTZ,0,295280,8,4AKyMkacibLG3gEdo7iRWV,Incubus,3YcBF2ttyueytpXtEzn1Za,0.0332,0.188,1,0.114,2,0.522,-3.834,0.000396,7.42e-06,0.82,78.028
American Dreams,1wAwELpR9UKzUWstzOE13g,41,203118,American Dreams,25zVWxImcFSyWaXXdvbcf6,Papa Roach,4RddZ3iHvSpGV4dvATac9X,0.0553,0.397,1,0.125,2,0.587,-5.897,0.00124,0.0,0.879,108.903
Hard Times,5hHudNsfZXmdgefWxAX2LG,61,182693,Hard Times,7IefnE4Gu6Vwp6wayHxV40,Paramore,74XFHRwlV6OrjEM0A2NCMF,0.0334,0.916,0,0.0219,5,0.695,-5.379,0.00647,4.87e-06,0.818,119.965
Cold - Sak Noel Remix,11FGcVMThhvSVPZSeaKUue,0,225600,Cold (Sak Noel Remix),1DO4PxTM6R2g78Olb3TRXF,Maroon 5,04gDigrS5kc9YWfZHwBETP,0.196,0.352,1,0.0561,7,0.525,-4.987,0.0156,0.000116,0.811,99.826
Shape of You - Rock,7hH4dSp71EOv3XS57e8CYu,55,241000,Shape of You (Rock),0cE7hN0OLuovtBPzzd99aZ,Our Last Night,00YTqRClk82aMchQQpYMd5,0.0403,0.349,0,0.286,1,0.554,-4.786,0.000142,0.000504,0.959,96.005
The Violence,4rdRG6wq1Z8qCeiAdnYC13,1,228720,The Violence,3cDPON9YFp0qltw2SvdolQ,Rise Against,6Wr3hh341P84m3EI8qdn9O,0.0581,0.546,0,0.0833,10,0.291,-2.437,3.97e-05,0.000221,0.93,184.097
Feed The Machine,2VFPz0AlNfD0ntr59gfS1q,6,302135,Feed The Machine,5bswpTCbk16ZUHqFuQD6V5,Nickelback,6deZN1bslXzeGvOLaLMOIF,0.104,0.381,1,0.449,5,0.547,-4.268,6.97e-06,0.00167,0.962,136.005
Collision Course,7bt2Ii7x0O2XX9MNFuxnBV,0,229551,Collision Course,44l3PPB4qe3fgt0Ddp39L5,Far From Alaska,1ztNPX8z169arfAY0TWFLB,0.185,0.57,1,0.12,2,0.302,-6.629,0.000359,3.82e-06,0.814,174.734
Nimble Bastard - New Mix,1IYiT21puF3KvqrcS3t6xx,0,219653,Nimble Bastard,3wdAXJSEazWss5CECCKLnJ,Incubus,3YcBF2ttyueytpXtEzn1Za,0.0471,0.678,0,0.352,1,0.481,-3.505,0.000122,0.0,0.929,89.914
Oceans,5eXnC2B5RU5fAhfwvV2ABD,65,215440,Tell Me It's Real (Deluxe),4m8XN9CKqve1ExYBnNu5kt,Seafret,4Ly0KABsxlx4fNj63zJTrF,0.0317,0.176,0,0.101,9,0.372,-9.1,0.267,9.91e-06,0.462,129.026
Killing Our Memories,0iou4bE3MqOwGcFJzrHGiN,37,170980,Killing Our Memories,5KTlJ5oW3xbahpCcKPl7aA,Fable,2vuqIAqgIhd4S27AOS6rWY,0.0678,0.53,0,0.0425,6,0.438,-2.221,7.97e-05,2.76e-05,0.934,161.926
Any Other Way,53w4r7cNM21jM2DFGVoXgj,0,224926,Somewhere Somehow,5qvV0SBGFzfPUtEr7dXKVL,We The Kings,3ao3jf5d70Tf4fPh2bnXVl,0.0711,0.475,1,0.0848,11,0.423,-3.887,0.00871,0.0,0.923,155.106
Wake Up Call,55pU8utrZ0WxtvWKW1FjXY,54,165346,Nothing But Thieves (Deluxe),3q4BkDV5B7sczFcfrIl2a2,Nothing But Thieves,1kDGbuxWknIKx4FlgWxiSp,0.0419,0.546,1,0.0555,5,0.568,-3.363,0.00213,0.00913,0.735,98.022
How to Save a Life - Live in NYC - 2009,3OPVsn0Dk3s8vWhXxnK35p,62,290266,Live From Soho,0abkVfZF9JpWbHA1Cm2Jgq,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,0.0323,0.204,1,0.708,10,0.54,-12.181,0.775,0.0,0.294,119.134
Waiting,390SemxFYgPZ3FfGVqiIqt,59,192360,Warning,3ifIxGNsG1XmLdoanRRIWB,Green Day,7oPftvlwr6VrsViSDV7fJY,0.0335,0.659,1,0.329,8,0.557,-4.371,0.0219,0.0,0.834,137.69
Aurora Ave,5XrWLwyEJ3SWWaHdQemK4Y,31,195177,A Nervous Smile,49wKe5kJleyohcILhzSAiM,Defeat The Low,0PjuGmrwve7Lj4olt87iqI,0.0397,0.451,1,0.168,4,0.425,-3.906,1.33e-05,0.0,0.933,156.021
You And Me,620uCDPAXjSOo9Egj67NqO,0,209613,Attack! Attack!,12WSUi216Px106dlDp8tue,Attack! Attack!,4HOWDpO1ArHk06PuTclz4I,0.173,0.675,0,0.22,11,0.544,-3.046,0.00206,0.0,0.92,146.987
World So Cold,0ba2N1ps6QjuSmOA8XYtvt,0,235106,Anthem For The Underdog (Bonus Track Version),4enGyMYA3HMoGmeod4qDHJ,12 Stones,0DrXhci3WAyo0WJv1RBOG6,0.0454,0.386,0,0.359,4,0.224,-4.92,0.485,0.0,0.692,185.523
